Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.07     0.00        4     0.00     0.00  Belos::LinearProblem<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::LinearProblem(Belos::LinearProblem<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > const&) (BelosLinearProblem.hpp:619 @ 519670)
  0.00      0.07     0.00        4     0.00     0.00  Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestCombo.hpp:285 @ 487a00)
  0.00      0.07     0.00        4     0.00     0.00  Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestMaxIters.hpp:165 @ 4862a0)
  0.00      0.07     0.00        4     0.00     0.00  Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestGenResNorm.hpp:453 @ 53ca50)
  0.00      0.07     0.00        4     0.00     0.00  Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestResNormOutput.hpp:145 @ 51a180)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::RCPNodeTmpl<Teuchos::MpiCommStatus<int>, Teuchos::DeallocDelete<Teuchos::MpiCommStatus<int> > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48cc60)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::RCPNodeTmpl<std::ostream, Teuchos::DeallocNull<std::ostream> >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48a980)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::RCPNodeTmpl<std::ostream, Teuchos::DeallocNull<std::ostream> >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d0710)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::MpiCommStatus<int>::getSourceRank() (Teuchos_DefaultMpiComm.hpp:145 @ 487f60)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::basic_FancyOStream_buf<char, std::char_traits<char> >::basic_FancyOStream_buf(Teuchos::RCP<std::ostream> const&, std::string const&, int, bool, int, bool, bool) (Teuchos_FancyOStream.hpp:865 @ 4d67d0)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::any::holder<Teuchos::RCP<std::ostream> >::~holder() (Teuchos_any.hpp:194 @ 48eec0)
  0.00      0.07     0.00        4     0.00     0.00  Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::getNumIters() const (BelosBiCGStabIter.hpp:222 @ 487920)
  0.00      0.07     0.00        4     0.00     0.00  Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::getNativeResiduals(std::vector<double, std::allocator<double> >*) const (BelosBiCGStabIter.hpp:230 @ 4878d0)
  0.00      0.07     0.00        4     0.00     0.00  Xpetra::TpetraMap<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getIndexBase() const (Xpetra_TpetraMap.hpp:145 @ 4876c0)
  0.00      0.07     0.00        4     0.00     0.00  Xpetra::TpetraMap<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::lib() const (Xpetra_TpetraMap.hpp:247 @ 487810)
  0.00      0.07     0.00        4     0.00     0.00  int const& Teuchos::ParameterList::get<int>(std::string const&) const (Teuchos_ParameterList.hpp:935 @ 4e7890)
  0.00      0.07     0.00        4     0.00     0.00  Teuchos::MpiComm<int>::reduceAll(Teuchos::ValueTypeReductionOp<int, char> const&, int, char const*, char*) const (Teuchos_DefaultMpiComm.hpp:1033 @ 4ba150)
  0.00      0.07     0.00        4     0.00     0.00  std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) (vector.tcc:540 @ 4d7f40)
  0.00      0.07     0.00        4     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > std::_Rb_tree<std::string const, std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > >, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::string const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > >, std::piecewise_construct_t const&, std::tuple<std::string const&>&&, std::tuple<>&&) (stl_tree.h:1787 @ 4ef0e0)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::RCPNodeTmpl<Teuchos::basic_oblackholestream<char, std::char_traits<char> >, Teuchos::DeallocDelete<Teuchos::basic_oblackholestream<char, std::char_traits<char> > > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48a7a0)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::RCPNodeTmpl<Teuchos::basic_oblackholestream<char, std::char_traits<char> >, Teuchos::DeallocDelete<Teuchos::basic_oblackholestream<char, std::char_traits<char> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d15b0)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::ParameterList& Teuchos::ParameterList::set<std::string>(std::string const&, std::string const&, std::string const&, Teuchos::RCP<Teuchos::ParameterEntryValidator const> const&) (Teuchos_ParameterList.hpp:830 @ 4dac40)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::getFancyOStream(Teuchos::RCP<std::ostream> const&) (Teuchos_FancyOStream.hpp:620 @ 4d6c40)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::basic_oblackholestream<char, std::char_traits<char> >::~basic_oblackholestream() (Teuchos_basic_oblackholestream.hpp:59 @ 48a640)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::any::holder<Belos::OutputType>::~holder() (Teuchos_any.hpp:194 @ 489ac0)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::StringIndexedOrderedValueObjectContainerBase::KeyObjectPair<Teuchos::ParameterEntry>::~KeyObjectPair() (Teuchos_StringIndexedOrderedValueObjectContainer.hpp:104 @ 4c9630)
  0.00      0.07     0.00        3     0.00     0.00  void MueLu::HierarchyManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::WriteData<Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >(MueLu::Hierarchy<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >&, Teuchos::Array<int> const&, std::string const&) const (MueLu_HierarchyManager.hpp:277 @ 573610)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::any::holder<Belos::OutputType>::type() const (Teuchos_any.hpp:202 @ 485e20)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::any::holder<Teuchos::RCP<std::ostream> >::clone() const (Teuchos_any.hpp:208 @ 4899e0)
  0.00      0.07     0.00        3     0.00     0.00  Teuchos::any::holder<double>::print(std::ostream&) const (Teuchos_any.hpp:222 @ 48a4b0)
  0.00      0.07     0.00        3     0.00     0.00  std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) (vector.tcc:225 @ 52a680)
  0.00      0.07     0.00        3     0.00     0.00  std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) (vector.tcc:167 @ 526370)
  0.00      0.07     0.00        3     0.00     0.00  std::_Rb_tree<std::string const, std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > >, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > >*) (stl_tree.h:1239 @ 4ee6e0)
  0.00      0.07     0.00        2     0.00     0.00  (anonymous namespace)::convertRCPNodeToString(Teuchos::RCPNode const*)
  0.00      0.07     0.00        2     0.00     0.00  Belos::MultiVecTraits<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> >::CloneViewNonConst(Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>&, std::vector<int, std::allocator<int> > const&) (BelosTpetraAdapter.hpp:222 @ 51e570)
  0.00      0.07     0.00        2     0.00     0.00  Belos::MultiVecTraits<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> >::Assign(Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> const&, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>&) (BelosTpetraAdapter.hpp:674 @ 525a00)
  0.00      0.07     0.00        2     0.00     0.00  Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::CreateView(std::string, Teuchos::RCP<Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const> const&, Teuchos::RCP<Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const> const&) (Xpetra_Matrix.hpp:126 @ 50ba50)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const, Teuchos::DeallocNull<Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const> >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d1340)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Teuchos::Comm<int> const, Teuchos::DeallocDelete<Teuchos::Comm<int> const> >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48a860)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Teuchos::Comm<int> const, Teuchos::DeallocDelete<Teuchos::Comm<int> const> >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d0bf0)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d2ba0)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::OutputManager<double>, Teuchos::DeallocDelete<Belos::OutputManager<double> > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d2040)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4cfd50)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d1a90)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4cfc80)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d0090)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::DeallocDelete<Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d2450)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<MueLu::FactoryManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<MueLu::FactoryManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d18f0)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<MueLu::ParameterListInterpreter<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<MueLu::ParameterListInterpreter<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4cf1f0)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Tpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Tpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48a920)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Tpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Tpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d0230)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 493cf0)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d1820)
  0.00      0.07     0.00        2     0.00     0.00  Teuchos::RCPNodeTmpl<Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4cf7a0)
